plt_cn,statecd,unitcd,countycd,plot,measyear,drybio_ag_live_5plus,lat_public,lon_public,puid,measmon,measday,time
1.88766E+14,30,5,57,87958,2016,0,2570063.894,-1262763.341,87958_5_57_30,7,11,2016.61347
1.88766E+14,30,5,31,80673,2016,0.970184879,2664526.87,-1152177.196,80673_5_31_30,10,7,2016.852511
1.88766E+14,30,5,31,93152,2016,3.708537314,2647594.086,-1156285.865,93152_5_31_30,7,15,2016.624429
1.88765E+14,30,5,57,92229,2015,32.94096939,2534993.814,-1232248.208,92229_5_57_30,10,29,2015.912785
3.14475E+13,30,5,57,92546,2008,11.00102298,2625678.832,-1232942.789,92546_5_57_30,6,1,2008.50274
3.53754E+13,30,4,13,84114,2009,58.72099521,2756673.037,-1131530.891,84114_4_13_30,6,16,2009.543836
1.88766E+14,30,4,7,80899,2016,0.917221527,2688457.831,-1213794.307,80899_4_7_30,6,2,2016.505479
1.88764E+14,30,3,63,94158,2015,9.702171646,2780510.152,-1346898.131,94158_3_63_30,10,9,2015.857991
1.88766E+14,30,4,7,80110,2016,34.54917872,2711993.699,-1200036.504,80110_4_7_30,9,8,2016.771918
1.88766E+14,30,3,81,84041,2016,2.901327684,2674562.065,-1352960.846,84041_3_81_30,8,11,2016.696804
1.88766E+14,30,5,67,93046,2016,4.410294175,2551656.054,-1143914.893,93046_5_67_30,7,6,2016.599772
1.88765E+14,30,4,7,80591,2015,1.015172059,2681748.364,-1168972.099,80591_4_7_30,10,21,2015.890868
1.88766E+14,30,5,67,81455,2016,4.202849117,2557248.027,-1171048.497,81455_5_67_30,7,26,2016.654566
1.88765E+14,30,4,59,89280,2015,20.22629136,2698445.621,-1115838.124,89280_4_59_30,9,29,2015.829452
1.88766E+14,30,3,63,88294,2016,22.96676482,2786272.135,-1319547.622,88294_3_63_30,9,28,2016.826712
1.88765E+14,30,5,67,90149,2015,0,2589187.127,-1114989.47,90149_5_67_30,9,25,2015.818493
1.88765E+14,30,2,97,86018,2015,10.62631248,2575416.702,-1104853.711,86018_2_97_30,9,20,2015.804795
1.88764E+14,30,4,13,89756,2015,2.032700575,2760286.968,-1125747.639,89756_4_13_30,4,23,2015.396347
1.88764E+14,30,5,31,95409,2015,1.969852992,2552844.788,-1189211.382,95409_5_31_30,7,25,2015.651826
3.53766E+13,30,5,57,88916,2009,0,2598271.339,-1247833.829,88916_5_57_30,6,16,2009.543836
5.46477E+12,30,2,97,86018,2005,9.591396462,2575416.702,-1104853.711,86018_2_97_30,7,11,2005.61347
1.88766E+14,30,3,39,82418,2016,34.43750463,2725080.935,-1319537.526,82418_3_39_30,9,25,2016.818493
1.88766E+14,30,5,23,86340,2016,6.393590669,2674356.815,-1312170.911,86340_5_23_30,10,20,2016.888128
1.88766E+14,30,5,31,81339,2016,0.258128511,2503306.706,-1192029.181,81339_5_31_30,7,1,2016.586073
1.23546E+13,30,5,57,87455,2007,0.785336708,2582409.844,-1258363.612,87455_5_57_30,6,6,2007.516438
1.23547E+13,30,5,57,89700,2007,39.92408186,2577130.464,-1246079.56,89700_5_57_30,4,24,2007.399087
1.23326E+13,30,5,1,85701,2007,4.57336588,2511288.498,-1312021.88,85701_5_1_30,5,29,2007.496119
1.23328E+13,30,5,1,87127,2007,20.30750296,2647815.628,-1341493.292,87127_5_1_30,4,26,2007.404566
1.18691E+13,30,4,59,86528,2006,6.333789048,2731293.003,-1130865.099,86528_4_59_30,5,23,2006.47968
1.23622E+13,30,4,77,84054,2007,18.16521851,2793620.96,-1303114.424,84054_4_77_30,8,21,2007.724201
1.23366E+13,30,2,9,90649,2007,37.46685012,2530286.968,-985266.6043,90649_2_9_30,7,18,2007.632648
1.18684E+13,30,5,57,89832,2006,4.766611364,2534901.96,-1268276.52,89832_5_57_30,9,6,2006.766438
1.18748E+13,30,4,77,80695,2006,11.88666495,2741890.689,-1274457.678,80695_4_77_30,9,27,2006.823973
1.1875E+13,30,4,77,82788,2006,26.40089111,2708413.53,-1306408.063,82788_4_77_30,8,15,2006.707763
1.23395E+13,30,5,23,86811,2007,21.92524937,2696560.296,-1306130.811,86811_5_23_30,5,3,2007.424886
1.23396E+13,30,5,23,94391,2007,0,2678676.264,-1311138.713,94391_5_23_30,7,2,2007.588813
1.23639E+13,30,3,81,86329,2007,17.06226807,2698069.335,-1398842.078,86329_3_81_30,7,30,2007.665525
5.44028E+12,30,5,31,95409,2005,1.378108892,2552844.788,-1189211.382,95409_5_31_30,6,7,2005.519178
5.45238E+12,30,4,59,89280,2005,22.23154822,2698445.621,-1115838.124,89280_4_59_30,7,5,2005.597032
5.45247E+12,30,4,59,89961,2005,29.39196784,2699342.657,-1120258.106,89961_4_59_30,8,22,2005.726941
3.14339E+13,30,2,27,91200,2008,0.463705899,2711006.206,-1006117.042,91200_2_27_30,6,24,2008.565753
3.14339E+13,30,2,27,91349,2008,18.47759777,2769258.775,-1022563.593,91349_2_27_30,10,14,2008.871689
3.14399E+13,30,3,39,90505,2008,44.51348356,2753565.058,-1303765.435,90505_3_39_30,10,21,2008.890868
3.14542E+13,30,4,77,84655,2008,48.48691167,2726768.716,-1299062.847,84655_4_77_30,10,14,2008.871689
3.53758E+13,30,2,27,83171,2009,57.9458102,2738800.929,-1022552.529,83171_2_27_30,9,18,2009.799315
5.45597E+12,30,5,67,93049,2005,0.637869766,2583330.38,-1153967.591,93049_5_67_30,6,28,2005.576712
3.14267E+13,30,5,1,83814,2008,17.74692132,2636188.811,-1328083.339,83814_5_1_30,6,26,2008.571233
3.14538E+13,30,4,77,80770,2008,81.59088335,2784647.786,-1283719.128,80770_4_77_30,10,28,2008.910046
1.23626E+13,30,4,77,90060,2007,8.134243933,2789642.637,-1278854.491,90060_4_77_30,8,22,2007.726941
1.18473E+13,30,5,1,86321,2006,7.812050144,2550368.39,-1331620.867,86321_5_1_30,6,21,2006.557534
1.18476E+13,30,5,1,88676,2006,2.714109546,2547531.807,-1346789.603,88676_5_1_30,7,17,2006.629909
1.18476E+13,30,5,1,89037,2006,13.11757177,2605881.617,-1362637.293,89037_5_1_30,6,27,2006.573973
1.18478E+13,30,5,1,89846,2006,0,2573953.79,-1286864.753,89846_5_1_30,7,13,2006.61895
3.14551E+13,30,3,81,83253,2008,0,2724764.499,-1380483.293,83253_3_81_30,10,27,2008.907306
3.53762E+13,30,3,39,93315,2009,14.50710675,2759444.747,-1344736.134,93315_3_39_30,6,9,2009.524658
3.53757E+13,30,5,23,93806,2009,1.630987164,2695433.656,-1300237.466,93806_5_23_30,8,6,2009.683105
3.53777E+13,30,2,95,85125,2009,1.33918071,2581989.552,-1079319.775,85125_2_95_30,7,27,2009.657306
3.53777E+13,30,2,95,90278,2009,0.634870727,2553527.42,-1098165.194,90278_2_95_30,9,17,2009.796575
3.53764E+13,30,4,49,92585,2009,9.839912225,2781501.318,-1259784.613,92585_4_49_30,10,5,2009.847032
3.14591E+13,30,2,95,82492,2008,16.32873348,2578675.641,-1081815.849,82492_2_95_30,6,26,2008.571233
1.23334E+13,30,5,1,90743,2007,2.057959075,2607066.114,-1307501.075,90743_5_1_30,4,24,2007.399087
3.14511E+13,30,5,67,82607,2008,7.447669907,2652069.887,-1107144.457,82607_5_67_30,9,19,2008.802055
3.14514E+13,30,5,67,88262,2008,13.53991656,2547305.826,-1155091.907,88262_5_67_30,6,27,2008.573973
5.45916E+12,30,4,77,94207,2005,11.96320021,2728660.885,-1277706.451,94207_4_77_30,9,27,2005.823973
3.14519E+13,30,5,67,95705,2008,0.361839207,2587584.07,-1148344.102,95705_5_67_30,8,21,2008.724201
3.53759E+13,30,5,31,84541,2009,1.006774349,2644358.85,-1189812.231,84541_5_31_30,5,28,2009.493379
3.14504E+13,30,3,63,92440,2008,5.4687955,2786695.686,-1355619.399,92440_3_63_30,9,30,2008.832192
3.5375E+13,30,5,1,92714,2009,29.8839849,2605792.402,-1315092.603,92714_5_1_30,8,12,2009.699543
3.14438E+13,30,4,49,93927,2008,13.29283669,2776978.981,-1260096.666,93927_4_49_30,6,3,2008.508219
3.53753E+13,30,2,9,83050,2009,0,2522746.484,-1062272.538,83050_2_9_30,7,24,2009.649087
3.53773E+13,30,3,81,94574,2009,0,2731760.707,-1390592.7,94574_3_81_30,9,30,2009.832192
5.45806E+12,30,4,77,81338,2005,6.109092476,2725253.196,-1253238.919,81338_4_77_30,9,22,2005.810274
5.46393E+12,30,5,93,80825,2005,15.28914467,2664284.763,-1283376.735,80825_5_93_30,5,5,2005.430365
5.46413E+12,30,5,93,90742,2005,0.656521815,2659246.276,-1319480.034,90742_5_93_30,5,3,2005.424886
5.46415E+12,30,5,93,91194,2005,68.28024296,2640594.144,-1291926.618,91194_5_93_30,4,27,2005.407306
3.53754E+13,30,4,13,95158,2009,1.786330913,2787433.174,-1202889.015,95158_4_13_30,5,19,2009.468721
3.5375E+13,30,5,1,94480,2009,20.98804656,2593237.638,-1344825.862,94480_5_1_30,9,15,2009.791096
3.53769E+13,30,5,67,91465,2009,2.165053631,2577806.42,-1119328.999,91465_5_67_30,8,19,2009.718721
3.53769E+13,30,5,67,82475,2009,0,2575154.691,-1135170.072,82475_5_67_30,6,25,2009.568493
3.5376E+13,30,5,31,81772,2009,2.247087855,2661242.613,-1186165.818,81772_5_31_30,6,10,2009.527397
3.14408E+13,30,4,43,83033,2008,2.838409774,2653737.417,-1219043.926,83033_4_43_30,6,27,2008.573973
3.1441E+13,30,4,43,86656,2008,28.85593282,2712256.528,-1235319.161,86656_4_43_30,5,29,2008.496119
3.14376E+13,30,5,31,91616,2008,0,2598771.827,-1186845.625,91616_5_31_30,10,20,2008.888128
5.43587E+12,30,2,27,87639,2005,0,2724248.032,-1025296.332,87639_2_27_30,8,25,2005.73516
3.14309E+13,30,4,13,88851,2008,2.443633632,2763575.329,-1114553.448,88851_4_13_30,9,10,2008.777397
3.14311E+13,30,4,13,93126,2008,0,2775471.784,-1153694.892,93126_4_13_30,6,30,2008.582192
3.53767E+13,30,5,57,85583,2009,8.352417518,2537247.32,-1246916.486,85583_5_57_30,7,21,2009.640868
5.45164E+12,30,5,57,92229,2005,27.77387867,2534993.814,-1232248.208,92229_5_57_30,6,27,2005.573973
3.14469E+13,30,5,57,87597,2008,1.284615581,2545742.82,-1235394.58,87597_5_57_30,9,2,2008.755479
3.14472E+13,30,5,57,91611,2008,13.38668887,2548164.865,-1219956.864,91611_5_57_30,7,30,2008.665525
3.14431E+13,30,4,49,88461,2008,4.438951845,2784252.826,-1208576.887,88461_4_49_30,5,15,2008.457763
3.14433E+13,30,4,49,89389,2008,56.85469049,2787972.878,-1233806.887,89389_4_49_30,5,20,2008.471461
3.1437E+13,30,5,31,82077,2008,43.62705155,2544401.699,-1195780.652,82077_5_31_30,7,8,2008.605251
3.14371E+13,30,5,31,82610,2008,21.09728891,2524823.37,-1198829.53,82610_5_31_30,6,25,2008.568493
3.14373E+13,30,5,31,86014,2008,69.80962487,2509089.273,-1201135.291,86014_5_31_30,6,23,2008.563014
5.45539E+12,30,5,67,85764,2005,0,2553358.283,-1123502.328,85764_5_67_30,8,10,2005.694064
3.53767E+13,30,4,59,91204,2010,16.34194622,2751068.792,-1158184.806,91204_4_59_30,10,13,2010.86895
3.56004E+14,30,4,77,80779,2019,2.305212863,2735248.948,-1282459.116,80779_4_77_30,5,28,2019.493379
3.56004E+14,30,5,23,93806,2019,0,2695433.656,-1300237.466,93806_5_23_30,9,9,2019.774658
3.56004E+14,30,5,57,88916,2019,0,2598271.339,-1247833.829,88916_5_57_30,5,21,2019.474201
2.32787E+12,30,4,49,92732,2003,2.015528836,2766384.213,-1226744.228,92732_4_49_30,6,17,2003.546575
4.76639E+12,30,4,43,91309,2004,2.985861061,2662345.163,-1237361.51,91309_4_43_30,10,20,2004.888128
4.76216E+12,30,5,31,89940,2004,1.28345825,2647495.937,-1173839.516,89940_5_31_30,6,4,2004.510959
4.76219E+12,30,5,31,91789,2004,21.50439056,2541471.374,-1180642.125,91789_5_31_30,9,14,2004.788356
2.32465E+12,30,3,39,90140,2003,6.856821034,2758053.516,-1334542.181,90140_3_39_30,8,6,2003.683105
2.33125E+12,30,5,57,89922,2003,6.167621648,2541523.836,-1246234.543,89922_5_57_30,7,9,2003.607991
2.3337E+12,30,3,63,93576,2003,18.7016484,2772393.595,-1332076.012,93576_3_63_30,10,27,2003.907306
5.43028E+12,30,2,3,89952,2005,12.46831106,2505506.933,-928904.7424,89952_2_3_30,8,2,2005.672146
4.76909E+12,30,4,49,93696,2004,25.0049705,2779880.515,-1250407.103,93696_4_49_30,6,3,2004.508219
2.32555E+12,30,4,43,89743,2003,16.56755471,2689111.385,-1248956.036,89743_4_43_30,6,10,2003.527397
2.31386E+12,30,5,1,80628,2003,44.69785125,2531976.166,-1278795.278,80628_5_1_30,8,14,2003.705023
2.31414E+12,30,5,1,82067,2003,0.509412621,2528083.773,-1289354.919,82067_5_1_30,9,10,2003.777397
2.33453E+12,30,5,67,88598,2003,0.639449641,2542418.484,-1155483.611,88598_5_67_30,7,2,2003.588813
2.33468E+12,30,5,67,89847,2003,44.71611001,2580350.712,-1134328.961,89847_5_67_30,6,23,2003.563014
2.33505E+12,30,5,67,95480,2003,0,2573632.427,-1125175.449,95480_5_67_30,8,5,2003.680365
2.31431E+12,30,5,1,83405,2003,14.60700558,2615006.1,-1343589.126,83405_5_1_30,9,9,2003.774658
2.31449E+12,30,5,1,88636,2003,23.03790849,2595175.308,-1360054.216,88636_5_1_30,9,11,2003.780137
2.3148E+12,30,5,1,91038,2003,11.70927304,2636837.665,-1368928.692,91038_5_1_30,8,20,2003.721461
4.77198E+12,30,5,57,85991,2004,66.92906322,2566903.52,-1243048.251,85991_5_57_30,9,1,2004.75274
5.4288E+12,30,5,1,88401,2005,9.994004835,2618369.849,-1376613.238,88401_5_1_30,6,22,2005.560274
4.77962E+12,30,4,77,91368,2004,14.58221722,2782587.77,-1300092.326,91368_4_77_30,8,25,2004.73516
4.77965E+12,30,4,77,91792,2004,4.778884257,2813278.446,-1306774.135,91792_4_77_30,10,8,2004.855251
4.78418E+12,30,2,95,85216,2004,0.172723803,2563639.61,-1096006.764,85216_2_95_30,9,7,2004.769178
4.7725E+12,30,5,57,90000,2004,37.60694503,2565572.313,-1202204.964,90000_5_57_30,10,6,2004.849772
3.1762E+13,30,5,1,93281,2005,9.024683101,2501635.3,-1247871.279,93281_5_1_30,8,2,2005.672146
5.45417E+12,30,3,63,91120,2005,30.37630731,2791850.805,-1323901.563,91120_3_63_30,4,25,2005.401826
2.32423E+12,30,2,37,95573,2003,1.352178308,2702978.352,-1007129.617,95573_2_37_30,6,4,2003.510959
2.32425E+12,30,3,39,80619,2003,0,2741283.557,-1321734.865,80619_3_39_30,8,28,2003.743379
2.32259E+12,30,5,31,89388,2003,45.61262595,2492875.36,-1189549.034,89388_5_31_30,7,11,2003.61347
2.32413E+12,30,2,37,88092,2003,2.660906195,2702562.289,-1018510.978,88092_2_37_30,7,15,2003.624429
2.32609E+12,30,4,45,91089,2003,10.12675285,2735531.505,-1094171.131,91089_4_45_30,8,29,2003.746119
2.32279E+12,30,5,31,92060,2003,8.41227681,2642737.593,-1180819.74,92060_5_31_30,7,1,2003.586073
2.31383E+12,30,5,1,80503,2003,0.138289582,2537163.762,-1343737.747,80503_5_1_30,8,26,2003.7379
2.20859E+14,46,2,81,20218,2011,39.2755992,2399820.519,-610848.5307,20218_2_81_46,5,25,2011.48516
8.65578E+13,46,2,33,10496,2004,18.03181194,2340356.614,-601250.8719,10496_2_33_46,7,7,2004.602511
9.64162E+13,46,2,93,21884,2005,52.06533192,2408353.113,-598616.9565,21884_2_93_46,8,17,2005.713242
9.6443E+13,46,2,47,28018,2005,13.09115657,2297659.743,-630685.8345,28018_2_47_46,7,25,2005.651826
9.64413E+13,46,2,81,20027,2005,53.31472794,2383506.588,-630895.3585,20027_2_81_46,7,20,2005.638128
4.6107E+14,46,2,33,12749,2018,3.666522919,2338013.884,-630191.7401,12749_2_33_46,5,25,2018.48516
4.1484E+14,46,2,103,13216,2017,11.65718176,2353592.64,-623628.4282,13216_2_103_46,8,9,2017.691324
4.14839E+14,46,2,33,20454,2017,12.83000988,2330152.077,-609697.2979,20454_2_33_46,5,5,2017.430365
2.20858E+14,46,2,81,20029,2011,1.618845705,2387498.009,-626139.9248,20029_2_81_46,6,14,2011.538356
2.20858E+14,46,2,47,20498,2011,6.470228108,2284884.243,-618513.7492,20498_2_47_46,6,29,2011.579452
4.6107E+14,46,2,33,20438,2018,15.14939419,2318090.809,-595697.9852,20438_2_33_46,6,13,2018.535616
4.61069E+14,46,2,103,21280,2018,0.968540932,2352819.563,-633167.3604,21280_2_103_46,8,3,2018.674886
4.6107E+14,46,2,103,13100,2018,68.4034217,2356217.97,-620830.5244,13100_2_103_46,6,11,2018.530137
5.11297E+14,46,2,81,20126,2019,49.07742995,2400418.381,-604947.1605,20126_2_81_46,7,20,2019.638128
5.11297E+14,46,2,33,20477,2019,6.887535079,2321249.153,-635939.5976,20477_2_33_46,7,15,2019.624429
4.14839E+14,46,2,47,20498,2017,6.991197757,2284884.243,-618513.7492,20498_2_47_46,6,16,2017.543836
4.1484E+14,46,2,33,12390,2017,2.546169564,2314101.013,-615870.9076,12390_2_33_46,7,1,2017.586073
4.6107E+14,46,2,103,13126,2018,4.325127766,2350408.355,-614106.0221,13126_2_103_46,6,5,2018.513699
4.61069E+14,46,2,103,20786,2018,18.06989004,2360359.094,-604249.8903,20786_2_103_46,7,26,2018.654566
4.61069E+14,46,2,81,20217,2018,32.95548666,2403190.871,-607517.5194,20217_2_81_46,8,24,2018.73242
4.61069E+14,46,2,81,20237,2018,3.966256,2415485.536,-621620.5431,20237_2_81_46,5,31,2018.501598
5.11297E+14,46,2,103,21273,2019,16.03201508,2352152.146,-603540.3323,21273_2_103_46,7,1,2019.586073
4.1484E+14,46,2,33,11626,2017,2.27920561,2335110.322,-604984.1352,11626_2_33_46,6,21,2017.557534
4.1484E+14,46,2,81,21672,2017,18.89615557,2385671.2,-607869.7043,21672_2_81_46,10,24,2017.899087
4.1484E+14,46,2,103,12368,2017,8.416415155,2359584.768,-609834.0387,12368_2_103_46,9,7,2017.769178
4.1484E+14,46,2,81,22388,2017,8.783230781,2393301.732,-632756.4749,22388_2_81_46,10,5,2017.847032
4.14839E+14,46,2,33,20437,2017,0,2322415.196,-597851.5517,20437_2_33_46,6,14,2017.538356
2.20858E+14,46,2,47,20373,2011,1.247259586,2296121.457,-603539.1735,20373_2_47_46,5,31,2011.501598
4.61069E+14,46,2,81,28013,2018,23.35223843,2399073.989,-634271.1142,28013_2_81_46,7,18,2018.632648
4.1484E+14,46,2,103,13285,2017,18.2096288,2361154.507,-632560.631,13285_2_103_46,8,23,2017.72968
4.14839E+14,46,2,103,21252,2017,20.75819305,2357824.691,-585765.5874,21252_2_103_46,9,6,2017.766438
4.1484E+14,46,2,103,12490,2017,10.53347773,2351627.993,-600805.3453,12490_2_103_46,6,22,2017.560274
4.1484E+14,46,2,93,23342,2017,16.32956579,2391318.552,-593717.3662,23342_2_93_46,10,24,2017.899087
4.1484E+14,46,2,33,11740,2017,17.66409537,2327921.73,-610898.7068,11740_2_33_46,6,22,2017.560274
4.1484E+14,46,2,103,11967,2017,19.55069182,2374022.861,-606124.1092,11967_2_103_46,7,12,2017.61621
4.1484E+14,46,2,103,12447,2017,34.92117109,2364742.785,-615340.8436,12447_2_103_46,9,11,2017.780137
4.1484E+14,46,2,103,12130,2017,26.20149675,2355819.46,-595664.9746,12130_2_103_46,7,11,2017.61347
4.1484E+14,46,2,103,12090,2017,47.52214036,2353119.536,-588093.8705,12090_2_103_46,6,16,2017.543836
4.14839E+14,46,2,81,20250,2017,1.513446397,2408991.357,-608257.8835,20250_2_81_46,10,7,2017.852511
5.11297E+14,46,2,103,21282,2019,25.05381454,2354018.456,-642639.9769,21282_2_103_46,7,18,2019.632648
4.61069E+14,46,2,93,21890,2018,8.783576581,2392279.135,-598554.5907,21890_2_93_46,8,25,2018.73516
4.14839E+14,46,2,103,21277,2017,9.900960298,2370518.842,-628516.9985,21277_2_103_46,7,6,2017.599772
4.1484E+14,46,2,103,13164,2017,0.602918928,2345738.069,-612426.6644,13164_2_103_46,6,15,2017.541096
4.1484E+14,46,2,33,11778,2017,23.26177047,2340701.892,-619629.4167,11778_2_33_46,7,18,2017.632648
4.1484E+14,46,2,81,22338,2017,8.523701867,2399284.903,-630855.4612,22338_2_81_46,10,5,2017.847032
4.6107E+14,46,2,81,21574,2018,42.96045889,2385276.758,-621897.8671,21574_2_81_46,6,14,2018.538356
4.6107E+14,46,2,103,13678,2018,13.43249846,2362817.161,-640130.0606,13678_2_103_46,7,30,2018.665525
4.61069E+14,46,2,47,20373,2018,4.68984071,2296121.457,-603539.1735,20373_2_47_46,8,25,2018.73516
4.61069E+14,46,2,103,20707,2018,6.216399289,2357985.174,-629514.3929,20707_2_103_46,8,7,2018.685845
4.6107E+14,46,2,81,21821,2018,39.19769064,2380301.049,-617252.5884,21821_2_81_46,8,16,2018.710502
4.6107E+14,46,2,103,13062,2018,0.972650857,2360727.599,-615064.1734,13062_2_103_46,7,23,2018.646347
4.6107E+14,46,2,103,12032,2018,28.39038211,2365409.304,-594372.4426,12032_2_103_46,7,9,2018.607991
4.6107E+14,46,2,103,11974,2018,32.96131659,2366049.442,-589134.5871,11974_2_103_46,8,13,2018.702283
4.6107E+14,46,2,33,20066,2018,8.553591778,2325708.274,-607592.3726,20066_2_33_46,5,21,2018.474201
4.6107E+14,46,2,103,12567,2018,4.840405418,2343322.027,-601525.8733,12567_2_103_46,6,1,2018.50274
4.6107E+14,46,2,103,11617,2018,7.69965468,2357452.491,-589134.9284,11617_2_103_46,7,17,2018.629909
4.6107E+14,46,2,81,22526,2018,28.45458306,2380913.644,-640747.6686,22526_2_81_46,5,31,2018.501598
4.6107E+14,46,2,81,20656,2018,28.99137448,2375285.595,-602634.2263,20656_2_81_46,8,20,2018.721461
4.6107E+14,46,2,103,12692,2018,8.577411854,2343748.23,-608105.4657,12692_2_103_46,5,31,2018.501598
6.66761E+13,46,2,93,21890,2001,7.207890382,2392279.135,-598554.5907,21890_2_93_46,7,17,2001.629909
6.67174E+13,46,2,33,20241,2001,29.60131956,2336678.139,-621607.3022,20241_2_33_46,7,31,2001.668265
6.67261E+13,46,2,47,20373,2001,0.96336485,2296121.457,-603539.1735,20373_2_47_46,7,10,2001.610731
6.66818E+13,46,2,103,21277,2001,18.30432995,2370518.842,-628516.9985,21277_2_103_46,7,19,2001.635388
6.66802E+13,46,2,103,21252,2001,15.36990473,2357824.691,-585765.5874,21252_2_103_46,7,18,2001.632648
7.01226E+13,46,2,47,28414,2003,0.468038723,2298818.454,-635052.7442,28414_2_47_46,7,13,2003.61895
7.01368E+13,46,2,81,20126,2003,41.34981036,2400418.381,-604947.1605,20126_2_81_46,8,12,2003.699543
7.01366E+13,46,2,81,20231,2003,15.12260112,2387362.843,-619875.2892,20231_2_81_46,8,10,2003.694064
7.01226E+13,46,2,47,20506,2003,13.54898154,2293123.829,-612275.2191,20506_2_47_46,10,16,2003.877169
6.71798E+13,46,2,33,20066,2002,29.08334643,2325708.274,-607592.3726,20066_2_33_46,5,14,2002.455023
7.01281E+13,46,2,103,21257,2003,16.99359874,2361006.076,-577228.566,21257_2_103_46,10,17,2003.879909
7.0129E+13,46,2,103,28440,2003,4.891653403,2349656.804,-640165.4603,28440_2_103_46,8,6,2003.683105
6.71976E+13,46,2,81,20237,2002,0.244863234,2415485.536,-621620.5431,20237_2_81_46,6,19,2002.552055
6.7198E+13,46,2,81,28013,2002,15.74580993,2399073.989,-634271.1142,28013_2_81_46,6,19,2002.552055
6.71835E+13,46,2,103,20651,2002,25.73289022,2364770.597,-589594.2408,20651_2_103_46,5,20,2002.471461
8.61153E+13,46,2,81,20200,2004,7.623434773,2410780.842,-601196.7459,20200_2_81_46,5,6,2004.433105
7.01287E+13,46,2,103,28635,2003,24.21924073,2353543.839,-629177.1078,28635_2_103_46,8,7,2003.685845
6.71973E+13,46,2,81,20233,2002,16.32819988,2393231.628,-622253.4035,20233_2_81_46,7,30,2002.665525
1.02131E+14,46,2,47,20506,2008,14.52710491,2293123.829,-612275.2191,20506_2_47_46,6,13,2008.535616
6.72048E+13,46,2,47,20420,2002,5.745466779,2283700.981,-613144.4272,20420_2_47_46,5,17,2002.463242
1.02481E+14,46,2,33,28306,2006,8.039410993,2311394.733,-613887.0916,28306_2_33_46,5,24,2006.48242
6.67185E+13,46,2,33,28306,2001,7.695036973,2311394.733,-613887.0916,28306_2_33_46,7,31,2001.668265
7.01284E+13,46,2,103,20530,2003,7.272685212,2371275.022,-612285.2104,20530_2_103_46,8,7,2003.685845
7.01285E+13,46,2,103,20525,2003,27.34606705,2359492.381,-639159.3542,20525_2_103_46,8,6,2003.683105
1.02481E+14,46,2,93,21890,2006,7.845655121,2392279.135,-598554.5907,21890_2_93_46,6,6,2006.516438
1.02481E+14,46,2,93,21863,2006,27.11730161,2377229.638,-587636.3873,21863_2_93_46,5,26,2006.4879
1.02549E+14,46,2,33,20066,2007,33.55196556,2325708.274,-607592.3726,20066_2_33_46,5,15,2007.457763
1.02548E+14,46,2,81,20237,2007,0.43987521,2415485.536,-621620.5431,20237_2_81_46,6,11,2007.530137
1.02548E+14,46,2,103,21268,2007,16.59414042,2370001.456,-599856.7247,21268_2_103_46,6,15,2007.541096
1.02481E+14,46,2,33,20241,2006,29.00569148,2336678.139,-621607.3022,20241_2_33_46,5,25,2006.48516
